X,Y,Z
3.4696100000000003, 2.0862860000000003,-49.409
3.6026560000000005, 1.6677330000000001,-49.109
3.760405,2.281901,-49.109
3.7480800000000003,2.323129,-49.109
3.5923369999999997, 2.4405449999999997,-49.109
3.351303,2.333068,-49.109
3.336394,2.272856,-49.109
3.224803,2.097473,-49.109
3.191384,1.906265,-49.109
3.112949,1.649904,-49.109
3.039949,1.523185,-49.109
2.957071,1.409918,-49.109
2.909197,1.382806,-49.109
2.820582,1.177956,-49.109
2.747826,1.107216,-49.109
2.699351, 0.9653109000000001,-49.109
2.623679,0.8920003,-49.109
2.618118, 0.8183299999999999,-49.109
2.4449490000000003,0.5553153,-49.109
2.37711,0.5122015,-49.109
2.377885,0.4827525,-49.109
2.267626,0.3782758,-49.109
2.1900649999999997,0.251149,-49.109
2.13504,0.1970496,-49.109
2.112295, 0.10432110000000001,-49.109
2.006786, 0.030425419999999998,-49.109
1.9944359999999999,-0.06742017,-49.109
1.885155,-0.1965707,-49.109
1.7648319999999997,-0.3830764,-49.109
1.726146,-0.5135347,-49.109
1.6413470000000001,-0.6226045,-49.109
1.621029,-0.747292,-49.109
1.528692,-0.8822564,-49.109
1.523325,-0.9141077,-49.109
1.3972289999999998,-1.05344,-49.109
1.3985720000000001,-1.121157,-49.109
1.354801,-1.219195,-49.109
1.274143,-1.309617,-49.109
1.2697100000000001,-1.395214,-49.109
1.159573,-1.527281,-49.109
1.027884,-1.776321,-49.109
0.8983444,-1.923425,-49.109
0.8590434,-2.094462,-49.109
0.6789195,-2.346525,-49.109
0.545303,-2.467869,-49.109
0.5434964,-2.511809,-49.109
0.46816969999999997,-2.605295,-49.109
0.24134350000000002,-2.839089,-49.109
0.1649528,-2.88292,-49.109
0.09609796,-2.881713,-49.109
-0.03138141,-2.999628,-49.109
-0.08893304,-3.025201,-49.109
-0.1231795,-3.082135,-49.109
-0.2763577,-3.12982,-49.109
-0.3738133,-3.127093,-49.109
-0.4110507,-3.203139,-49.109
-0.4952658,-3.243517,-49.109
-0.7116084,-3.253947,-49.109
-0.852753,-3.242237,-49.109
-0.9993646,-3.253507,-49.109
-1.096918,-3.231933,-49.109
-1.144293,-3.128728,-49.109
-1.271346,-3.123274,-49.109
-1.300634,-3.104719,-49.109
-1.531028,-2.885866,-49.109
-1.608359,-2.838432,-49.109
-1.740666,-2.675244,-49.109
-1.920729,-2.410786,-49.109
-1.937453,-2.41601,-49.109
-2.043395,-2.31474,-49.109
-2.132246,-2.181455,-49.109
-2.128946,-2.113154,-49.109
-2.181347,-2.058957,-49.109
-2.372335,-1.719401,-49.109
-2.432808,-1.633671,-49.109
-2.4891,-1.485459,-49.109
-2.494341,-1.228892,-49.109
-2.551046,-1.150237,-49.109
-2.613093,-0.9907346,-49.109
-2.629752,-0.8952922,-49.109
-2.730365,-0.779788,-49.109
-2.862959,-0.5542137,-49.109
-2.866644,-0.5024477,-49.109
-2.93153,-0.41887,-49.109
-2.977639,-0.3272348,-49.109
-2.989791,-0.2058342,-49.109
-3.034795,-0.1787628,-49.109
-3.109463,-0.06492058,-49.109
-3.108767,-0.01507919,-49.109
-3.16105,0.04581923,-49.109
-3.231443,0.2265915,-49.109
-3.358926,0.450492,-49.109
-3.554795,0.5982782,-49.109
-3.605682, 0.7180082999999999,-49.109
-3.654346,0.7406325,-49.109
-3.714304,0.8890339,-49.109
-3.743778,1.081176,-49.109
-3.811248,1.152676,-49.109
-3.853421,1.284714,-49.109
-3.932943,1.29284,-49.109
-3.997568, 1.4430239999999999,-49.109
-3.964397, 1.5365280000000001,-49.109
-3.968748, 1.6017759999999999,-49.109
-4.08521, 1.6930640000000001,-49.109
-4.077009, 1.9105830000000001,-49.109
